invoice_id,invoice_number,vendor_id,gl_transaction_id,invoice_date,amount
INV-6695,A-4009,VEN-1156,GL-6695,2024-09-27,238.65
INV-6696,R-4012,VEN-1058,GL-6696,2024-09-27,388.24
INV-6697,INV-4009,VEN-1798,GL-6697,2024-09-27,898.99
INV-6698,A-4003,VEN-2051,GL-6698,2024-09-27,3615.04
INV-6699,INV-4006,VEN-1085,GL-6699,2024-09-27,2737.89
INV-6700,N-4003,VEN-2213,GL-6700,2024-09-27,6994.33
INV-6701,B-4006,VEN-1543,GL-6701,2024-09-27,2434.5
INV-6702,B-4006,VEN-1625,GL-6702,2024-09-27,3122.84
INV-6703,B-4018,VEN-1232,GL-6703,2024-09-27,1950.18
INV-6704,R-4009,VEN-1158,GL-6704,2024-09-27,3382.64
INV-6705,INV-4012,VEN-1129,GL-6705,2024-09-27,1608.15
INV-6706,N-4087,VEN-1939,GL-6706,2024-09-30,2028.08
INV-6707,R-4021,VEN-1695,GL-6707,2024-09-30,8387.85
INV-6708,INV-4006,VEN-1451,GL-6708,2024-09-30,712.16
INV-6709,N-4009,VEN-2041,GL-6709,2024-09-30,4389.77
INV-6710,A-4015,VEN-1097,GL-6710,2024-09-30,10424.97
INV-6711,N-4009,VEN-1750,GL-6711,2024-09-30,5108.88
INV-6712,INV-4009,VEN-1759,GL-6712,2024-09-30,2658.1
INV-6713,R-4012,VEN-1828,GL-6713,2024-09-30,5028.31
INV-6714,B-4003,VEN-1632,GL-6714,2024-09-30,514.77
INV-6715,A-4009,VEN-1153,GL-6715,2024-09-30,8117.25
INV-6716,R-4012,VEN-1687,GL-6716,2024-09-30,1882.89
INV-6717,B-4012,VEN-1488,GL-6717,2024-09-30,6163.07
INV-6718,INV-4012,VEN-1761,GL-6718,2024-09-30,4694.37
INV-6719,N-4009,VEN-1930,GL-6719,2024-09-30,2651.61
INV-6720,B-4015,VEN-1714,GL-6720,2024-09-30,2225.69
INV-6721,INV-4009,VEN-1963,GL-6721,2024-09-30,4309.52
INV-6722,INV-4012,VEN-1356,GL-6722,2024-09-30,1159.29
INV-6723,A-4018,VEN-1605,GL-6723,2024-09-30,4084.66
INV-6724,R-4006,VEN-1277,GL-6724,2024-09-30,5172.2
INV-6725,A-4015,VEN-1889,GL-6725,2024-09-30,247.37
INV-6726,B-4006,VEN-1444,GL-6726,2024-09-30,2530.08
INV-6727,N-4012,VEN-1103,GL-6727,2024-09-30,518.82
INV-6728,R-4003,VEN-1268,GL-6728,2024-09-30,9291.25
INV-6729,A-4036,VEN-2064,GL-6729,2024-10-01,5485.38
INV-6730,N-4036,VEN-1123,GL-6730,2024-10-01,4786.12
INV-6731,R-4018,VEN-1898,GL-6731,2024-10-01,837.19
INV-6732,A-4009,VEN-1910,GL-6732,2024-10-01,1205.15
INV-6733,INV-4009,VEN-1874,GL-6733,2024-10-01,831.86
INV-6734,INV-4012,VEN-1700,GL-6734,2024-10-01,3682.08
INV-6735,R-4006,VEN-2000,GL-6735,2024-10-01,678.94
INV-6736,A-4015,VEN-1030,GL-6736,2024-10-01,3174.0
INV-6737,R-4018,VEN-1270,GL-6737,2024-10-01,1024.92
INV-6738,INV-4006,VEN-1139,GL-6738,2024-10-01,2063.89
INV-6739,B-4015,VEN-1730,GL-6739,2024-10-01,7062.5
INV-6740,A-4009,VEN-1521,GL-6740,2024-10-01,1681.02
INV-6741,N-4012,VEN-1017,GL-6741,2024-10-01,2180.72
INV-6742,B-4006,VEN-1655,GL-6742,2024-10-01,1172.44
INV-6743,A-4009,VEN-2040,GL-6743,2024-10-01,2336.83
INV-6744,INV-4006,VEN-1519,GL-6744,2024-10-01,8367.47
INV-6745,B-4012,VEN-2161,GL-6745,2024-10-01,3549.99
INV-6746,B-4012,VEN-1171,GL-6746,2024-10-01,954.66
INV-6747,B-4009,VEN-2028,GL-6747,2024-10-01,3289.36
INV-6748,N-4015,VEN-2060,GL-6748,2024-10-01,6420.42
INV-6749,A-4006,VEN-1676,GL-6749,2024-10-01,1399.18
INV-6750,B-4018,VEN-1502,GL-6750,2024-10-01,4277.21
INV-6751,N-4009,VEN-1242,GL-6751,2024-10-01,4639.05
INV-6752,INV-4006,VEN-1742,GL-6752,2024-10-01,2335.71
INV-6753,R-4015,VEN-1289,GL-6753,2024-10-01,1117.56
INV-6754,N-4015,VEN-2191,GL-6754,2024-10-02,13401.52
INV-6755,A-4012,VEN-1193,GL-6755,2024-10-02,5936.91
INV-6756,R-4015,VEN-2184,GL-6756,2024-10-02,5090.59
INV-6757,B-4009,VEN-2205,GL-6757,2024-10-02,4485.47
INV-6758,R-4006,VEN-2149,GL-6758,2024-10-02,4921.48
INV-6759,B-4006,VEN-1431,GL-6759,2024-10-02,1346.95
INV-6760,B-4006,VEN-1256,GL-6760,2024-10-02,4465.92
INV-6761,INV-4015,VEN-1065,GL-6761,2024-10-02,1031.81
INV-6762,R-4015,VEN-2123,GL-6762,2024-10-02,228.67
INV-6763,A-4012,VEN-1156,GL-6763,2024-10-02,1867.74
INV-6764,A-4012,VEN-2226,GL-6764,2024-10-02,2002.48
INV-6765,B-4009,VEN-1028,GL-6765,2024-10-02,3859.86
INV-6766,A-4015,VEN-1579,GL-6766,2024-10-02,2414.66
INV-6767,A-4009,VEN-1996,GL-6767,2024-10-02,5251.83
INV-6768,A-4015,VEN-1708,GL-6768,2024-10-02,5222.19
INV-6769,R-4009,VEN-1623,GL-6769,2024-10-02,2605.27
INV-6770,R-4006,VEN-1268,GL-6770,2024-10-02,9546.89
INV-6771,A-4009,VEN-1952,GL-6771,2024-10-03,5473.43
INV-6772,R-4003,VEN-1005,GL-6772,2024-10-03,1962.3
INV-6773,N-4012,VEN-1046,GL-6773,2024-10-03,2614.56
INV-6774,B-4009,VEN-1977,GL-6774,2024-10-03,245.36
INV-6775,INV-4012,VEN-2180,GL-6775,2024-10-03,3512.86
INV-6776,A-4012,VEN-2148,GL-6776,2024-10-03,2782.44
INV-6777,INV-4012,VEN-1057,GL-6777,2024-10-03,3031.49
INV-6778,R-4015,VEN-2007,GL-6778,2024-10-03,4907.19
INV-6779,N-4012,VEN-1744,GL-6779,2024-10-03,892.27
INV-6780,B-4012,VEN-1767,GL-6780,2024-10-03,1444.02
INV-6781,INV-4009,VEN-1052,GL-6781,2024-10-03,1206.76
INV-6782,N-4015,VEN-1103,GL-6782,2024-10-03,4727.82
INV-6783,B-4009,VEN-1610,GL-6783,2024-10-03,4433.98
INV-6784,INV-4006,VEN-1894,GL-6784,2024-10-03,2900.41
INV-6785,R-4006,VEN-1360,GL-6785,2024-10-03,5307.87
INV-6786,N-4012,VEN-1678,GL-6786,2024-10-03,4310.4
INV-6787,B-4009,VEN-1808,GL-6787,2024-10-03,5731.94
INV-6788,A-4012,VEN-1353,GL-6788,2024-10-03,9059.68
INV-6789,INV-4012,VEN-1359,GL-6789,2024-10-03,2794.18
INV-6790,B-4006,VEN-1535,GL-6790,2024-10-03,4071.91
INV-6791,R-4012,VEN-2185,GL-6791,2024-10-03,3922.42
INV-6792,R-4060,VEN-1899,GL-6792,2024-10-03,62071.97
INV-6793,INV-4012,VEN-1597,GL-6793,2024-10-04,5530.37
INV-6794,A-4012,VEN-1128,GL-6794,2024-10-04,5006.97
INV-6795,INV-4009,VEN-1241,GL-6795,2024-10-04,1222.8
INV-6796,N-4006,VEN-1474,GL-6796,2024-10-04,1934.95
INV-6797,A-4012,VEN-1207,GL-6797,2024-10-04,3243.53
INV-6798,A-4006,VEN-2051,GL-6798,2024-10-04,3225.88
INV-6799,B-4015,VEN-1729,GL-6799,2024-10-04,2275.42
INV-6800,INV-4012,VEN-1583,GL-6800,2024-10-04,816.68
INV-6801,B-4015,VEN-1008,GL-6801,2024-10-04,213.22
INV-6802,B-4012,VEN-1920,GL-6802,2024-10-04,1518.37
INV-6803,INV-4015,VEN-2008,GL-6803,2024-10-04,3260.31
INV-6804,N-4018,VEN-1782,GL-6804,2024-10-04,5161.19
INV-6805,INV-4012,VEN-1670,GL-6805,2024-10-04,1176.84
INV-6806,INV-4006,VEN-2188,GL-6806,2024-10-04,7898.63
INV-6807,N-4012,VEN-1857,GL-6807,2024-10-04,1882.99
INV-6808,B-4012,VEN-1617,GL-6808,2024-10-04,1082.64
INV-6809,R-4018,VEN-1365,GL-6809,2024-10-04,1636.0
INV-6810,INV-4009,VEN-1451,GL-6810,2024-10-04,3839.24
INV-6811,INV-4012,VEN-1076,GL-6811,2024-10-04,1426.15
INV-6812,B-4006,VEN-1632,GL-6812,2024-10-04,3601.28
INV-6813,A-4009,VEN-1847,GL-6813,2024-10-04,1119.5
INV-6814,R-4009,VEN-1268,GL-6814,2024-10-05,9704.84
INV-6815,INV-4006,VEN-1386,GL-6815,2024-10-07,966.85
INV-6816,B-4012,VEN-2098,GL-6816,2024-10-07,4481.06
INV-6817,INV-4012,VEN-2097,GL-6817,2024-10-07,3498.3
INV-6818,A-4009,VEN-1278,GL-6818,2024-10-07,1662.61
INV-6819,B-4012,VEN-1573,GL-6819,2024-10-07,1213.14
INV-6820,B-4015,VEN-1279,GL-6820,2024-10-07,1123.34
INV-6821,A-4015,VEN-1353,GL-6821,2024-10-07,7819.04
INV-6822,INV-4009,VEN-1386,GL-6822,2024-10-07,2693.17
INV-6823,B-4015,VEN-1161,GL-6823,2024-10-07,2391.41
INV-6824,N-4015,VEN-1007,GL-6824,2024-10-07,1644.07
INV-6825,B-4006,VEN-1189,GL-6825,2024-10-07,693.75
INV-6826,R-4003,VEN-1423,GL-6826,2024-10-07,1752.29
INV-6827,N-4012,VEN-1367,GL-6827,2024-10-07,914.11
INV-6828,N-4015,VEN-1367,GL-6828,2024-10-07,6871.12
INV-6829,N-4006,VEN-1827,GL-6829,2024-10-07,1438.6
INV-6830,A-4003,VEN-1222,GL-6830,2024-10-07,5175.14
INV-6831,A-4018,VEN-1970,GL-6831,2024-10-07,715.39
INV-6832,R-4030,VEN-1817,GL-6832,2024-10-07,21244.98
INV-6833,A-4018,VEN-1832,GL-6833,2024-10-08,5789.53
INV-6834,R-4009,VEN-1993,GL-6834,2024-10-08,407.9
INV-6835,A-4006,VEN-1706,GL-6835,2024-10-08,694.13
INV-6836,A-4015,VEN-1257,GL-6836,2024-10-08,577.88
INV-6837,N-4012,VEN-1685,GL-6837,2024-10-08,3156.25
INV-6838,B-4012,VEN-2096,GL-6838,2024-10-08,2290.83
INV-6839,N-4012,VEN-1697,GL-6839,2024-10-08,3645.66
INV-6840,INV-4015,VEN-1788,GL-6840,2024-10-08,4671.09
INV-6841,A-4006,VEN-1620,GL-6841,2024-10-08,5005.25
INV-6842,B-4009,VEN-1400,GL-6842,2024-10-08,2490.53
INV-6843,INV-4015,VEN-1129,GL-6843,2024-10-08,1913.51
INV-6844,INV-4012,VEN-1611,GL-6844,2024-10-08,1411.57
INV-6845,A-4006,VEN-2177,GL-6845,2024-10-08,4543.35
INV-6846,N-4006,VEN-1769,GL-6846,2024-10-08,3064.16
INV-6847,R-4006,VEN-1423,GL-6847,2024-10-08,5885.57
INV-6848,N-4012,VEN-1862,GL-6848,2024-10-08,3679.54
INV-6849,A-4015,VEN-1207,GL-6849,2024-10-08,6454.91
INV-6850,INV-4012,VEN-1602,GL-6850,2024-10-08,3971.75
INV-6851,R-4012,VEN-1842,GL-6851,2024-10-08,1335.12
INV-6852,INV-4048,VEN-1124,GL-6852,2024-10-09,3923.24
INV-6853,N-4012,VEN-1126,GL-6853,2024-10-09,1325.12
INV-6854,B-4009,VEN-1906,GL-6854,2024-10-09,1683.62
INV-6855,R-4006,VEN-1679,GL-6855,2024-10-09,1560.54
INV-6856,B-4006,VEN-1113,GL-6856,2024-10-09,1768.21
INV-6857,A-4006,VEN-2169,GL-6857,2024-10-09,5027.12
INV-6858,R-4006,VEN-2023,GL-6858,2024-10-09,511.86
INV-6859,INV-4012,VEN-1070,GL-6859,2024-10-09,5739.42
INV-6860,INV-4012,VEN-1029,GL-6860,2024-10-09,260.77
INV-6861,INV-4015,VEN-1611,GL-6861,2024-10-09,1421.92
INV-6862,B-4006,VEN-1235,GL-6862,2024-10-09,2342.13
INV-6863,A-4012,VEN-1849,GL-6863,2024-10-09,982.9
INV-6864,A-4015,VEN-2148,GL-6864,2024-10-09,1425.18
INV-6865,N-4015,VEN-1015,GL-6865,2024-10-09,806.81
INV-6866,R-4003,VEN-1204,GL-6866,2024-10-09,1709.32
INV-6867,N-4009,VEN-2178,GL-6867,2024-10-09,843.92
INV-6868,INV-4009,VEN-1734,GL-6868,2024-10-09,4177.16
INV-6869,A-4003,VEN-1864,GL-6869,2024-10-09,679.82
INV-6870,A-4018,VEN-1546,GL-6870,2024-10-09,5630.28
INV-6871,N-4006,VEN-1639,GL-6871,2024-10-09,1702.19
INV-6872,N-4003,VEN-1531,GL-6872,2024-10-09,541.83
INV-6873,INV-4015,VEN-2057,GL-6873,2024-10-09,3748.87
INV-6874,R-4012,VEN-1974,GL-6874,2024-10-09,4459.98
INV-6875,A-4012,VEN-1220,GL-6875,2024-10-09,5089.59
INV-6876,R-4006,VEN-1916,GL-6876,2024-10-09,3711.96
INV-6877,A-4036,VEN-1391,GL-6877,2024-10-10,3118.06
INV-6878,R-4009,VEN-1982,GL-6878,2024-10-10,2254.56
INV-6879,R-4015,VEN-1548,GL-6879,2024-10-10,4327.53
INV-6880,N-4009,VEN-1233,GL-6880,2024-10-10,7063.83
INV-6881,B-4006,VEN-2138,GL-6881,2024-10-10,2577.45
INV-6882,B-4015,VEN-1694,GL-6882,2024-10-10,2891.0
INV-6883,A-4018,VEN-1456,GL-6883,2024-10-10,1129.32
INV-6884,B-4009,VEN-1491,GL-6884,2024-10-10,2065.8
INV-6885,B-4012,VEN-1213,GL-6885,2024-10-10,429.79
INV-6886,A-4015,VEN-2219,GL-6886,2024-10-10,1499.49
INV-6887,N-4006,VEN-1387,GL-6887,2024-10-10,3456.69
INV-6888,INV-4009,VEN-1341,GL-6888,2024-10-10,3727.25
INV-6889,INV-4006,VEN-2099,GL-6889,2024-10-10,2063.5
INV-6890,N-4003,VEN-1592,GL-6890,2024-10-10,330.53
INV-6891,N-4012,VEN-1641,GL-6891,2024-10-10,3734.17
INV-6892,N-4009,VEN-1428,GL-6892,2024-10-10,6531.87
INV-6893,INV-4015,VEN-1924,GL-6893,2024-10-10,2791.98
INV-6894,N-4009,VEN-1736,GL-6894,2024-10-10,3409.98
INV-6895,N-4009,VEN-2167,GL-6895,2024-10-10,266.38
INV-6896,INV-4012,VEN-1451,GL-6896,2024-10-10,1004.01
INV-6897,B-4012,VEN-1906,GL-6897,2024-10-10,1683.62
INV-6898,N-4090,VEN-1939,GL-6898,2024-10-10,14351.94
INV-6899,N-4093,VEN-1939,GL-6899,2024-10-11,1349.79
INV-6900,INV-4024,VEN-1060,GL-6900,2024-10-11,3760.44
INV-6901,R-4003,VEN-1731,GL-6901,2024-10-11,6210.83
INV-6902,INV-4012,VEN-1052,GL-6902,2024-10-11,4752.93
INV-6903,A-4009,VEN-1544,GL-6903,2024-10-11,1721.28
INV-6904,B-4012,VEN-2190,GL-6904,2024-10-11,3912.63
INV-6905,B-4003,VEN-1654,GL-6905,2024-10-11,6392.14
INV-6906,INV-4012,VEN-1759,GL-6906,2024-10-11,2702.24
INV-6907,B-4006,VEN-1225,GL-6907,2024-10-11,2920.68
INV-6908,N-4012,VEN-1021,GL-6908,2024-10-11,2627.67
INV-6909,A-4015,VEN-1275,GL-6909,2024-10-11,4949.2
INV-6910,N-4012,VEN-1930,GL-6910,2024-10-11,1905.86
INV-6911,R-4012,VEN-1302,GL-6911,2024-10-11,2356.02
INV-6912,INV-4012,VEN-1800,GL-6912,2024-10-11,938.72
INV-6913,N-4018,VEN-2239,GL-6913,2024-10-11,3197.65
INV-6914,A-4015,VEN-1319,GL-6914,2024-10-11,2995.94
INV-6915,R-4006,VEN-1681,GL-6915,2024-10-11,2205.85
INV-6916,R-4009,VEN-1314,GL-6916,2024-10-11,3592.53
INV-6917,B-4015,VEN-1213,GL-6917,2024-10-11,2290.51
INV-6918,A-4012,VEN-1281,GL-6918,2024-10-11,1729.25
INV-6919,R-4012,VEN-1398,GL-6919,2024-10-11,6495.26
INV-6920,B-4003,VEN-2017,GL-6920,2024-10-11,3016.84
INV-6921,INV-4051,VEN-1124,GL-6921,2024-10-14,2442.58
INV-6922,R-4009,VEN-1133,GL-6922,2024-10-14,2285.55
INV-6923,N-4009,VEN-1505,GL-6923,2024-10-14,4651.82
INV-6924,B-4012,VEN-1859,GL-6924,2024-10-14,2891.41
INV-6925,R-4009,VEN-1719,GL-6925,2024-10-14,2690.59
INV-6926,R-4015,VEN-1199,GL-6926,2024-10-14,4958.33
INV-6927,B-4012,VEN-1077,GL-6927,2024-10-14,3970.66
INV-6928,R-4015,VEN-1209,GL-6928,2024-10-14,5193.18
INV-6929,A-4018,VEN-1542,GL-6929,2024-10-14,3525.39
INV-6930,INV-4015,VEN-1597,GL-6930,2024-10-14,3686.23
INV-6931,INV-4015,VEN-1510,GL-6931,2024-10-14,1637.37
INV-6932,B-4006,VEN-1927,GL-6932,2024-10-14,4938.16
INV-6933,B-4015,VEN-1563,GL-6933,2024-10-14,5213.93
INV-6934,B-4012,VEN-1808,GL-6934,2024-10-14,1803.95
INV-6935,INV-4012,VEN-1658,GL-6935,2024-10-14,1152.28
INV-6936,R-4015,VEN-1098,GL-6936,2024-10-14,3250.51
INV-6937,A-4009,VEN-1162,GL-6937,2024-10-14,2389.59
INV-6938,B-4012,VEN-1741,GL-6938,2024-10-14,7511.7
INV-6939,R-4009,VEN-1159,GL-6939,2024-10-14,1787.57
INV-6940,B-4015,VEN-1077,GL-6940,2024-10-14,1313.17
INV-6941,R-4012,VEN-1595,GL-6941,2024-10-14,1977.91
INV-6942,B-4006,VEN-1560,GL-6942,2024-10-14,1969.95
INV-6943,N-4015,VEN-1857,GL-6943,2024-10-14,4750.95
INV-6944,B-4015,VEN-2161,GL-6944,2024-10-14,3800.42
INV-6945,INV-4009,VEN-1290,GL-6945,2024-10-14,2385.38
INV-6946,N-4096,VEN-1939,GL-6946,2024-10-14,26198.56
INV-6947,R-4063,VEN-1899,GL-6947,2024-10-15,767.56
INV-6948,INV-4021,VEN-2129,GL-6948,2024-10-15,4547.78
INV-6949,INV-4018,VEN-1704,GL-6949,2024-10-15,2541.25
INV-6950,R-4009,VEN-2230,GL-6950,2024-10-15,468.79
INV-6951,A-4015,VEN-1880,GL-6951,2024-10-15,1151.52
INV-6952,N-4018,VEN-1137,GL-6952,2024-10-15,737.71
INV-6953,A-4012,VEN-1838,GL-6953,2024-10-15,2371.93
INV-6954,INV-4009,VEN-1443,GL-6954,2024-10-15,2996.29
INV-6955,INV-4012,VEN-1358,GL-6955,2024-10-15,5221.06
INV-6956,R-4009,VEN-1511,GL-6956,2024-10-15,1303.12
INV-6957,R-4018,VEN-1715,GL-6957,2024-10-15,235.72
INV-6958,R-4009,VEN-1718,GL-6958,2024-10-15,6377.11
INV-6959,INV-4012,VEN-2143,GL-6959,2024-10-15,2083.99
INV-6960,R-4012,VEN-1534,GL-6960,2024-10-15,1616.63
INV-6961,R-4012,VEN-1973,GL-6961,2024-10-15,1634.94
INV-6962,N-4012,VEN-1801,GL-6962,2024-10-15,5663.81
INV-6963,A-4009,VEN-2081,GL-6963,2024-10-15,4214.31
INV-6964,R-4009,VEN-1584,GL-6964,2024-10-15,2431.15
INV-6965,R-4009,VEN-1152,GL-6965,2024-10-15,3716.42
INV-6966,B-4012,VEN-1856,GL-6966,2024-10-15,1819.01
INV-6967,INV-4009,VEN-1212,GL-6967,2024-10-15,3304.62
INV-6968,B-4006,VEN-1839,GL-6968,2024-10-15,4597.64
INV-6969,A-4009,VEN-1379,GL-6969,2024-10-15,3108.18
INV-6970,N-4012,VEN-1264,GL-6970,2024-10-15,1838.8
INV-6971,A-4012,VEN-1814,GL-6971,2024-10-15,1427.12
INV-6972,R-4009,VEN-1870,GL-6972,2024-10-15,346.26
INV-6973,INV-4239,VEN-1285,GL-6973,2024-10-15,6358.95
INV-6974,A-4012,VEN-1334,GL-6974,2024-10-15,985.23
INV-6975,R-4009,VEN-2000,GL-6975,2024-10-15,5895.08
INV-6976,B-4009,VEN-1189,GL-6976,2024-10-15,2705.94
INV-6977,R-4003,VEN-2042,GL-6977,2024-10-15,13996.24
INV-6978,A-4033,VEN-1122,GL-6978,2024-10-16,10075.25
INV-6979,N-4015,VEN-1170,GL-6979,2024-10-16,1535.49
INV-6980,N-4015,VEN-1013,GL-6980,2024-10-16,833.36
INV-6981,N-4006,VEN-1994,GL-6981,2024-10-16,6445.53
INV-6982,N-4003,VEN-1145,GL-6982,2024-10-16,1413.98
INV-6983,N-4009,VEN-1267,GL-6983,2024-10-16,1341.62
INV-6984,R-4009,VEN-1231,GL-6984,2024-10-16,5032.62
INV-6985,R-4015,VEN-1454,GL-6985,2024-10-16,1261.57
INV-6986,B-4012,VEN-1976,GL-6986,2024-10-16,3670.31
INV-6987,R-4009,VEN-1172,GL-6987,2024-10-16,4339.79
INV-6988,A-4006,VEN-1069,GL-6988,2024-10-16,3265.05
INV-6989,A-4006,VEN-1040,GL-6989,2024-10-16,5385.6
INV-6990,R-4012,VEN-1584,GL-6990,2024-10-16,4052.11
INV-6991,B-4015,VEN-1666,GL-6991,2024-10-16,5963.52
INV-6992,R-4012,VEN-2003,GL-6992,2024-10-16,4305.38
INV-6993,B-4006,VEN-1100,GL-6993,2024-10-16,7389.11
INV-6994,A-4009,VEN-1324,GL-6994,2024-10-16,1664.55
INV-6995,B-4015,VEN-2096,GL-6995,2024-10-16,3279.54
INV-6996,INV-4018,VEN-1613,GL-6996,2024-10-16,4785.71
INV-6997,INV-4012,VEN-1179,GL-6997,2024-10-16,2423.47
INV-6998,R-4012,VEN-1410,GL-6998,2024-10-16,370.07
INV-6999,N-4006,VEN-1888,GL-6999,2024-10-16,1211.83
INV-7000,N-4099,VEN-1939,GL-7000,2024-10-17,852.19
INV-7001,N-4009,VEN-1940,GL-7001,2024-10-17,1405.06
INV-7002,B-4018,VEN-1213,GL-7002,2024-10-17,831.14
INV-7003,A-4015,VEN-1220,GL-7003,2024-10-17,6439.97
INV-7004,A-4006,VEN-1299,GL-7004,2024-10-17,3585.48
INV-7005,INV-4015,VEN-1759,GL-7005,2024-10-17,1988.74
INV-7006,INV-4015,VEN-1359,GL-7006,2024-10-17,626.48
INV-7007,R-4009,VEN-1681,GL-7007,2024-10-17,5726.07
INV-7008,N-4015,VEN-1046,GL-7008,2024-10-17,2092.08
INV-7009,R-4009,VEN-1144,GL-7009,2024-10-17,5692.7
INV-7010,N-4012,VEN-1943,GL-7010,2024-10-17,3754.7
INV-7011,INV-4015,VEN-1063,GL-7011,2024-10-17,1093.78
INV-7012,A-4006,VEN-2187,GL-7012,2024-10-17,968.28
INV-7013,INV-4012,VEN-2046,GL-7013,2024-10-17,2465.21
INV-7014,N-4012,VEN-1183,GL-7014,2024-10-17,6097.54
INV-7015,N-4006,VEN-2248,GL-7015,2024-10-17,3693.51
INV-7016,B-4018,VEN-1791,GL-7016,2024-10-17,692.42
INV-7017,N-4006,VEN-2119,GL-7017,2024-10-17,610.01
INV-7018,B-4006,VEN-2165,GL-7018,2024-10-17,3996.96
INV-7019,R-4006,VEN-1690,GL-7019,2024-10-17,5846.82
INV-7020,R-4009,VEN-1998,GL-7020,2024-10-17,700.98
INV-7021,A-4009,VEN-1040,GL-7021,2024-10-17,1584.82
INV-7022,B-4012,VEN-1977,GL-7022,2024-10-17,2024.29
INV-7023,A-4003,VEN-1493,GL-7023,2024-10-17,11204.53
INV-7024,A-4036,VEN-1122,GL-7024,2024-10-18,7414.19
INV-7025,R-4012,VEN-1084,GL-7025,2024-10-18,563.28
INV-7026,B-4012,VEN-1588,GL-7026,2024-10-18,5920.74
INV-7027,B-4012,VEN-1526,GL-7027,2024-10-18,759.38
INV-7028,INV-4009,VEN-1799,GL-7028,2024-10-18,5251.59
INV-7029,N-4015,VEN-1545,GL-7029,2024-10-18,3338.71
INV-7030,B-4003,VEN-1723,GL-7030,2024-10-18,2798.48
INV-7031,A-4009,VEN-2151,GL-7031,2024-10-18,799.85
INV-7032,R-4012,VEN-1074,GL-7032,2024-10-18,6234.83
INV-7033,R-4024,VEN-1695,GL-7033,2024-10-21,7779.45
INV-7034,INV-4024,VEN-2129,GL-7034,2024-10-21,3452.16
INV-7035,N-4015,VEN-1717,GL-7035,2024-10-21,5961.5
INV-7036,A-4015,VEN-1496,GL-7036,2024-10-21,3201.0
INV-7037,A-4012,VEN-1379,GL-7037,2024-10-21,2591.91
INV-7038,N-4006,VEN-1006,GL-7038,2024-10-21,1883.39
INV-7039,R-4006,VEN-1435,GL-7039,2024-10-21,2364.26
INV-7040,INV-4012,VEN-1963,GL-7040,2024-10-21,5391.0
INV-7041,B-4009,VEN-2076,GL-7041,2024-10-21,1913.48
INV-7042,R-4015,VEN-1074,GL-7042,2024-10-21,11920.09
INV-7043,R-4012,VEN-1635,GL-7043,2024-10-21,8907.77
INV-7044,N-4015,VEN-1173,GL-7044,2024-10-21,2103.15
INV-7045,B-4009,VEN-1127,GL-7045,2024-10-21,1010.93
INV-7046,R-4009,VEN-1198,GL-7046,2024-10-21,931.74
INV-7047,R-4006,VEN-1893,GL-7047,2024-10-21,1265.21
INV-7048,R-4015,VEN-2144,GL-7048,2024-10-21,424.74
INV-7049,A-4012,VEN-1834,GL-7049,2024-10-21,1567.22
INV-7050,INV-4003,VEN-1594,GL-7050,2024-10-21,9765.56
INV-7051,R-4027,VEN-1695,GL-7051,2024-10-22,1015.64
INV-7052,N-4024,VEN-1349,GL-7052,2024-10-22,852.33
INV-7053,N-4009,VEN-1327,GL-7053,2024-10-22,2100.62
INV-7054,R-4015,VEN-1884,GL-7054,2024-10-22,997.53
INV-7055,R-4003,VEN-1944,GL-7055,2024-10-22,5981.01
INV-7056,B-4009,VEN-1762,GL-7056,2024-10-22,1137.17
INV-7057,B-4012,VEN-2200,GL-7057,2024-10-22,1859.96
INV-7058,INV-4012,VEN-1447,GL-7058,2024-10-22,5083.46
INV-7059,A-4015,VEN-1047,GL-7059,2024-10-22,3436.84
INV-7060,R-4006,VEN-1191,GL-7060,2024-10-22,2659.37
INV-7061,R-4012,VEN-1776,GL-7061,2024-10-22,2005.38
INV-7062,INV-4012,VEN-1427,GL-7062,2024-10-22,4882.35
INV-7063,R-4006,VEN-2132,GL-7063,2024-10-22,1163.82
INV-7064,A-4012,VEN-2027,GL-7064,2024-10-22,5033.71
INV-7065,A-4015,VEN-1781,GL-7065,2024-10-22,2434.97
INV-7066,INV-4009,VEN-1947,GL-7066,2024-10-22,2985.73
INV-7067,A-4003,VEN-1187,GL-7067,2024-10-22,24791.37
INV-7068,INV-4006,VEN-1594,GL-7068,2024-10-22,9186.0
INV-7069,N-4003,VEN-1439,GL-7069,2024-10-23,655.29
INV-7070,INV-4012,VEN-1571,GL-7070,2024-10-23,1601.88
INV-7071,R-4006,VEN-1005,GL-7071,2024-10-23,936.75
INV-7072,R-4009,VEN-1445,GL-7072,2024-10-23,2548.0
INV-7073,R-4012,VEN-2198,GL-7073,2024-10-23,1795.15
INV-7074,B-4012,VEN-1260,GL-7074,2024-10-23,2885.54
INV-7075,INV-4015,VEN-1571,GL-7075,2024-10-23,1743.37
INV-7076,N-4009,VEN-1255,GL-7076,2024-10-23,424.86
INV-7077,R-4009,VEN-1794,GL-7077,2024-10-23,5773.86
INV-7078,B-4009,VEN-1668,GL-7078,2024-10-23,2477.2
INV-7079,R-4006,VEN-1148,GL-7079,2024-10-23,3480.17
INV-7080,INV-4009,VEN-1380,GL-7080,2024-10-23,631.0
INV-7081,A-4012,VEN-2087,GL-7081,2024-10-23,4317.89
